chunk_id,doc_id,chunk_index,title,category,chunk_text,chunk_word_count
8109_1,8109,1,'We will fight' - Ten Hag still defiant but is Man Utd boss on brink?,unknown,Erik ten Hag remains defiant after his side's dramatic draw at Porto but is the Manchester United boss still on the brink?,22
8110_1,8110,1,Clement laments Rangers profligacy - but are there bigger issues?,unknown,Manager Philippe Clement laments Rangers' profligacy in their heavy Europa League defeat to Lyon - but are there bigger issues?,20
8111_1,8111,1,Should you tip even if the service wasn't worth it?,unknown,"There are no set rules when it comes to tipping but here's what hospitality staff, customers and experts have to say.",21
8112_1,8112,1,Judge rules public can view video evidence in French mass rape trial,unknown,A previous ruling is reversed in the trial of a man accused of drugging his wife and recruiting dozens of men to abuse her.,24
8113_1,8113,1,Six hours at hands of Hamas - new accounts reveal how Israeli base fell on 7 October,unknown,"The BBC has seen an army account of how Hamas overran a base, and spoken to survivors and bereaved families.",20
8114_1,8114,1,Ten experts analyse what might happen next,unknown,"A group of experts on whether the map of the region is being redrawn, what comes next, and what can help avert all-out war",24
8115_1,8115,1,Married at First Sight counselling 'nothing like the real thing',unknown,To what extent is the advice given on MAFS similar to the therapy that happens in a real counselling room?,20
8116_1,8116,1,Watch: The dashcam footage that has helped police prosecute drivers,unknown,More people are being prosecuted for dangerous driving thanks to a huge increase in footage submitted to police by the public.,21
8117_1,8117,1,"Pogba doping ban reduced to 18 months, meaning he can play again in March",unknown,"Paul Pogba says his ""nightmare is over"" after his four-year ban for a doping offence was reduced to 18 months following a successful appeal to the Court of Arbitration for Sport (Cas).",32
8118_1,8118,1,Footballer banned for eight games for bite incident missed by referee,unknown,Preston North End striker Milutin Osmajic is banned for eight games by the Football Association for biting Blackburn's Owen Beck.,20
8119_1,8119,1,Guardiola wants delayed start for Man City next season,unknown,Pep Guardiola wants Manchester City's first matches of next season to be postponed but fears the Premier League are not interested in helping ease the burden on their players.,29
8120_1,8120,1,Hull KR beat Warrington to reach first Grand Final,unknown,Hull KR reach their first Super League Grand Final after resisting a ferocious Warrington Wolves comeback at a rapturous Craven Park.,21
8121_1,8121,1,Great Britain end 60-year wait for America's Cup spot,unknown,Great Britain will compete for the America's Cup for the first time in 60 years after beating Italy in a qualifying event.,22
8122_1,8122,1,The Papers: PM's call for calm and 'private school VAT delay',unknown,The prime minister warns hatred towards Jews and Muslims is on the rise in the UK and calls for 'political solutions',21
8123_1,8123,1,The racist AI deepfake that fooled and divided a community,unknown,"Almost a year after a fake clip of a high school principal went viral, the impact on an American town lingers.",21
8124_1,8124,1,Ian Hislop laughs off taxi 'shooting' incident,unknown,"Mr Hislop alluded to reports his taxi may have been shot at, which police later said was just a car malfunction.",21
8125_1,8125,1,Marathon runner secures world record after completing global challenge,unknown,"Andy Tomlinson took 938 days to complete the six World Marathon Majors - Berlin, New York City, Boston, Chicago, Tokyo and London",22
8126_1,8126,1,How Slot has tightened Liverpool's defence - and is powering their title bid,unknown,"Sir Alex Ferguson once said ""attack wins you games, defence wins you titles"", words that will be encouraging for Liverpool supporters after their strong defensive start to the season.",29
8127_1,8127,1,How Australia's Mooney set blueprint for England,unknown,England are undone by spin again as Australia's Beth Mooney leads the way in the early stages of the Women's T20 World Cup.,23
8128_1,8128,1,World champion Ball punishes Rios in homecoming win,unknown,Nick Ball defends his WBA featherweight world title in his home city with a punishing 10th round stoppage win over Ronny Rios at Liverpool's M&S Bank Arena.,27
8129_1,8129,1,Wyatt-Hodge top scores as England beat Bangladesh,unknown,Watch the best shots from Danni Wyatt-Hodge's 41 against Bangladesh to help England to victory in their opening game of the Women's T20 World Cup in Sharjah.,27
8130_1,8130,1,Two-goal Kovacic's 'copy and paste' Rodri job,unknown,"Mateo Kovacic finds his scoring boots to get Manchester City back to winning ways, as boss Pep Guardiola jokes it is a ""copy and paste"" job of Rodri.",28
8131_1,8131,1,"Bowen: Year of killing and broken assumptions has taken Middle East to edge of deeper, wider war",unknown,"Twelve months on from the 7 October attacks which led to Israel's war in Gaza, our international editor says the region is on the edge of something even worse.",29
8132_1,8132,1,'I felt like my heart was going to explode': Beirut reels from heaviest night of strikes,unknown,A doctor tells the BBC of the moment she found out her clinic was next to an Israeli target building.,20
8133_1,8133,1,Sue Gray quits as Sir Keir Starmer's chief of staff,unknown,She is leaving after rows over pay and donations and will take up a new role as the prime minister's regional envoy.,22
8134_1,8134,1,"British-Israeli hostage has been forgotten, says mum",unknown,"A mother calls for the UK to do more to rescue her daughter, taken as a hostage during the 7 October attacks.",22
8135_1,8135,1,Radio 2 DJ Johnnie Walker retires from BBC,unknown,He will step down from Sounds of the 70s and The Rock Show at the end of this month due to ill health.,23
8136_1,8136,1,Ghost guns and transgender care: Major cases before US Supreme Court,unknown,The top US court is back in session with cases that may affect American life - and its standing in the public.,22
8137_1,8137,1,What now for Ten Hag? Five things for Man Utd bosses to consider,unknown,Manchester United battled to a hard-earned draw at Aston Villa - but what does it mean for under-pressure manager Erik ten Hag?,22
8138_1,8138,1,England cut loose in ruthless win over New Zealand,unknown,England produced a clinical attacking display in a nine-try win over New Zealand to move closer to retaining their WXV1 title in Canada.,23
8139_1,8139,1,Postecoglou unhappy with 'worst' Tottenham defeat,unknown,"Tottenham manager Ange Postecoglou calls his side's collapse against Brighton in the Premier League ""probably the worst defeat since I've been here"".",22
8140_1,8140,1,How 'coasting' Spurs lost 'a game of two halves',unknown,"Match of the Day 2 pundits Joe Hart, Stephen Warnock and former Brighton manager Graham Potter analyse the Seagulls' 3-2 victory over Tottenham.",23
8141_1,8141,1,England 'realistic' about Pakistan - McCullum,unknown,"Coach Brendon McCullum says England are “realistic” about the challenge in Pakistan, despite their recent success here and the hosts’ awful run of form.",24
8142_1,8142,1,Multiple injuries after school bus overturns,unknown,More than 40 pupils and a driver were involved in the crash on the Ballyblack Road East on Monday afternoon,20
8143_1,8143,1,Girl who lost eye in Israeli raid that killed father carries ‘pain mountains can't bear’,unknown,"As the war in Gaza enters its second year, the BBC revisits three families whose lives have been fragmented by the conflict.",22
8144_1,8144,1,My pilgrimage to the vanishing Sphinx snow patch,unknown,"The Sphinx, a patch of snow thought to be the longest-lasting in the UK, has melted for the fourth consecutive year.",21
8145_1,8145,1,Days of disruption expected after fatal flat explosion,unknown,"Emergency services remain at the scene in Alloa, where a blast killed one man and left three others in hospital.",20
8146_1,8146,1,Journalists from across the BBC reflect on the year-long war,unknown,"Our experts look back at how the war began, how it intensified, and how tensions have escalated across the region.",20
8147_1,8147,1,'Perseverance pays off for England on tough opening day',unknown,"England toiled on the opening day of the first Test but they, and stand-in skipper, Ollie Pope did just fine, says chief cricket writer Stephan Shemilt.",26
8148_1,8148,1,England's batting improves in crucial win over SA,unknown,Danni Wyatt-Hodge and Nat Sciver-Brunt guide England to an impressive seven-wicket win over South Africa at the Women's T20 World Cup.,21
8149_1,8149,1,'How Hatton's win may be key to ending golf's paralysis',unknown,"Tyrrell Hatton's victory at last week's Dunhill Links Championship provides pause for thought about how Europe’s leading tour might approach an uncertain future, writes Iain Carter.",26
8150_1,8150,1,Littler loses to Cross on World Grand Prix debut,unknown,Pre-tournament favourite Luke Littler falls to a 2-1 defeat by Rob Cross on his debut in the World Grand Prix in Leicester.,22
8151_1,8151,1,Watch best shots as England chase down South Africa total for victory,unknown,Watch the best shots from England's run-chase as they beat South Africa by seven wickets in the Women's T20 World Cup in Sharjah.,23
8152_1,8152,1,Chris Mason: Tory leadership race approaches season finale,unknown,"The stakes are high as the Conservative Party approaches its biggest single moment yet since its calamitous election defeat in July, says Chris Mason",24
8153_1,8153,1,Nigeria town celebrates after hunting down ‘killer hippo’,unknown,People in Yauri town say they can now go to their farms or out on to the river to fish without fear.,22
8154_1,8154,1,China hits back at EU with tax on European brandy,unknown,The tax on brandy imports is being seen by critics as a retaliatory move for recent EU tariffs on Chinese-made electric cars.,22
8155_1,8155,1,Loop-the-loop - the people who run around in circles for 24 hours,unknown,In a quiet corner of London a small group of extraordinary runners complete laps of an athletics track for a day and a night. Why do they do it? And how far do they go?,35
8156_1,8156,1,England battling in face of huge Pakistan total,unknown,England overcome significant setbacks to reach 96-1 in reply to Pakistan’s massive 556 on day two of the first Test in Multan.,22
8157_1,8157,1,I should have been in England's Euros squad - Grealish,unknown,"Manchester City's Jack Grealish believes he should have been part of England's Euro 2024 squad and ""can't speak highly enough"" of interim manager Lee Carsley.",25
8158_1,8158,1,The two forces at work on Biden-Netanyahu phone call,unknown,"The US fears getting dragged into a war with Iran, while some Israelis want to deal it a body blow, Jeremy Bowen writes.",23
8159_1,8159,1,Reeves' Budget plan to spend billions more won’t stop tax rises,unknown,Reeves is planning to change borrowing rules to free up billions more in spending for big projects in the upcoming Budget.,21
8160_1,8160,1,Great Ormond Street surgeon investigation widens to five hospitals,unknown,An investigation into disgraced bone surgeon Mr Yaser Jabbar has been widened as the care of many patients is reviewed.,20
8161_1,8161,1,How does this hurricane compare to Helene and other hurricanes?,unknown,"Following the devastation brought by Storm Helene, Florida is now threatened by Milton. But will the damage be the same?",20
8162_1,8162,1,Record storm surge forecast in Florida,unknown,Parts of Florida are bracing for a huge storm surge. But why do such surges happen and why are they so deadly?,22
8163_1,8163,1,'He was our little person': Kym Marsh among parents cherishing new baby loss certificates,unknown,Parents can get a baby loss certificate if they lost a child up to 24 weeks in pregnancy before September 2018.,21
8164_1,8164,1,What do Tory members make of final two in leadership contest?,unknown,The MPs have whittled it down to two - and now it's down to Tory members to choose their new leader.,21
8165_1,8165,1,Sarah Ferguson jokes about making Corrie cameo as she visits Rovers Return,unknown,The Duchess of York pulled a pint in the Rovers and said she would have to 'bamboozle' producers to get a part.,22
8166_1,8166,1,Man City lay down marker in win over 'rattled' Barca,unknown,Manchester City's victory over Barcelona was just the start of their Women's Champions League challenge - but it showed what they are capable of.,24
8167_1,8167,1,"'Many more runs to get', says record-breaker Root",unknown,Joe Root says there are “many more runs still to get” after he overhauled Sir Alastair Cook to become England’s all-time leading Test runscorer.,24
8168_1,8168,1,Why there is silence on Ten Hag's Man Utd future,unknown,A six-hour Manchester United board meeting concluded on Tuesday with Erik ten Hag still in position as the club's manager. Why has there been no comment on his future from the club?,32
8169_1,8169,1,Watch Luus' 'fabulous' caught & bowled,unknown,"Watch Sune Luus's ""unbelievable"" caught and bowled as she removes Scotland's Lorna Jack-Brown during the second innings of their Women's T20 World Cup match in Dubai.",26
8170_1,8170,1,"22 killed in Israeli strikes on Beirut, Lebanon says",unknown,Lebanese officials say 22 people have been killed and 117 injured in Israeli strikes on two busy neighbourhoods in Beirut.,20
8171_1,8171,1,Man jailed for pushing postman on to Tube tracks,unknown,A man who pushed a postman in front of an oncoming Tube train is jailed after being convicted of attempted murder.,21
8172_1,8172,1,'The son every mum would love to have' - Nadal's enduring legacy,unknown,BBC tennis correspondent Russell Fuller on Rafael Nadal's rivalry with Roger Federer and his legacy as he announces his retirement next month.,22
8173_1,8173,1,"My wife was everything, and depression took her, reflects ex-rugby star Hastings",unknown,The former rugby star has told how his wife struggled with depression for 20 years before her death last month.,20
8174_1,8174,1,"Officer 'sorry' for 'necessary' shooting, court told",unknown,A police officer who killed an unarmed man has told the Old Bailey he did it to save his own life.,21
8175_1,8175,1,"'The son every mum would love to have' - Nadal, Federer & an enduring legacy",unknown,BBC tennis correspondent Russell Fuller on Rafael Nadal's enduring rivalry with Roger Federer and his legacy in the tennis world.,20
8176_1,8176,1,How 'genius' Nadal won 22 Grand Slams - including Wimbledon epic,unknown,"BBC Sport pays tribute to Rafael Nadal's incredible career and looks back at the 2008 Wimbledon final, after the 22-time Grand Slam winner announced he will be retiring at the end of the season.",34
8177_1,8177,1,Djokovic & Federer lead tributes to retiring Nadal,unknown,"Rafael Nadal is described as a ""legend"" and ""one of the greatest of all time"" after the tennis icon confirms he will retire at the end of this season.",29
8178_1,8178,1,No strikers & false nines - an experiment that ended in failure,unknown,"England start with a false nine experiment, end up in a rudimentary 4-4-2 shape, and lose to Greece on a damaging night for Lee Carsley's job prospects.",27
8179_1,8179,1,Gilruth keeps £145m from councils over teacher numbers row,unknown,"It says the money has been earmarked to maintain teacher jobs, but local government body Cosla disagrees with it being ringfenced.",21
8180_1,8180,1,Trump talks MMA and golf in podcast push for young male voters,unknown,There's a huge gender divide in this election but will the young men Trump is courting go out and vote for him?,22
8181_1,8181,1,Northern Lights shimmer over UK in stunning photos,unknown,Stunning images are captured from Scotland to as far south as Kent - and those in northern areas may get another glimpse on Friday night.,25
8182_1,8182,1,Gang smuggled £200m of cocaine in banana boxes,unknown,Police seized more than two tonnes of the Class A drug which had been exported from Colombia to the UK in 2021.,22
8183_1,8183,1,Premier League to 'take time' over response to APT case,unknown,"The Premier League has warned its clubs it will be ""taking the necessary time"" to decide how to respond to the verdict in the landmark legal case with Manchester City over the rules governing commercial deals.",36
8184_1,8184,1,Finalists Wigan and Hull KR offer blueprint for success,unknown,Saturday's Super League Grand Final opponents Wigan Warriors and Hull KR offer a blueprint for success on and off the field.,21
8185_1,8185,1,Carsley to ditch England experiment but remains attack-minded,unknown,Interim boss Lee Carsley will not change his attacking approach when England face Finland on Sunday despite the surprise defeat to Greece.,22
8186_1,8186,1,England seek to win WXV title with 'exciting rugby',unknown,Is this weekend's WXV1 decider between Canada and England in Vancouver the dress rehearsal for next year's Rugby World Cup final?,21
8187_1,8187,1,Scotland's former First Minister Alex Salmond dies age 69,unknown,"The former MP and MSP, who led the country between 2007 and 2014 during the independence referendum, took ill while in North Macedonia.",23
8188_1,8188,1,Israeli attack on northern Gaza hints at retired general's 'surrender or starve' plan for war,unknown,Giora Eiland tells Jeremy Bowen that Israel should tell Palestinians to leave northern Gaza before sealing it off as a way of pressuring Hamas.,24
8189_1,8189,1,‘Not how I imagined winning would be’: Labour insiders on Starmer's uneven start,unknown,"Insiders hail new workers' rights, planning laws and ""stability"" at the top - but Starmer has been dogged by controversy too.",21
8190_1,8190,1,P&O owner to attend summit despite row over minister's comments,unknown,It had been feared they might pull out after Transport Secretary Louise Haigh criticised the ferry firm and urged consumers to boycott the company.,24
8191_1,8191,1,Key moments of Alex Salmond's life and career... in 107 seconds,unknown,A look back at some of the key moments from the life and career of former Scottish first minister Alex Salmond.,21
8192_1,8192,1,Beterbiev edges Bivol to become undisputed champion,unknown,Artur Beterbiev beat Dmitry Bivol by majority decision to become undisputed light-heavyweight world champion in a high-quality contest in Saudi.,20
8193_1,8193,1,'More late Scotland anguish as Clarke fights cynicism & scepticism',unknown,"Steve Clarke was denied a tangible and much-needed piece of optimism as Croatia inflicted Scotland's latest honourable defeat, writes Tom English.",21
8194_1,8194,1,Highlights: Wigan complete clean sweep with Grand Final victory,unknown,"Wigan Warriors become the first side in the Super League era to win all four trophies in a single season, beating Hull KR in a tight Grand Final at Old Trafford.",31
8195_1,8195,1,Whittaker fight ends in draw after boxers fall over ropes,unknown,Ben Whittaker's fight with Liam Cameron ends in bizarre circumstances after both fighters fall over the ropes and out of the ring.,22
8196_1,8196,1,Hairy Biker 'struggling' since Dave Myers' death,unknown,"Myers, who found fame alongside close friend King as part of the motorcycle-riding cooking duo, died at the age of 66 in February.",23
8197_1,8197,1,Family rushed to hospital after eating toxic mushrooms,unknown,"The local fire department said the family became sick after eating wild mushrooms that one of them ""found in the woods"".",21
8198_1,8198,1,Alex Salmond: Champion of independence leaves a fractured political legacy,unknown,"Alex Salmond, who has died at the age of 69, led the SNP into power and through the 2014 referendum.",20
8199_1,8199,1,Bands are skipping more towns and cities on tour,unknown,"Bands and singers play half as many gigs on an average tour as they did in the 1990s, figures suggest.",20
8200_1,8200,1,Mortgage costs 'unlikely' to return to low levels,unknown,The boss of the UK's biggest lender says mortgage costs are unlikely to fall to levels seen in the past decade.,21
8201_1,8201,1,Succession star praised for emotional film role,unknown,"The actor stars opposite Jesse Eisenberg in A Real Pain, a film about family and grief with a comedic spin.",20
8202_1,8202,1,'A camp riddled with chaos & confusion - England need clarity',unknown,"England's latest international camp has been riddled with confusion on the pitch and off it, as Phil McNulty looks at what comes next for Lee Carsley and the Football Association.",30
8203_1,8203,1,200-1 outsider De Decker stuns Humphries to win World Grand Prix,unknown,Mike de Decker causes a huge upset as he beats defending champion Luke Humphries 6-4 to win the World Grand Prix title.,22
8204_1,8204,1,Carsley 'definitely not' ruling himself out of permanent England job,unknown,"England interim manager Lee Carsley says he is ""definitely not"" ruling himself out of the running to become permanent England manager.",21
8205_1,8205,1,Australia beat India to reach T20 World Cup semis,unknown,"Australia secure their place in the Women's T20 World Cup semi-finals with a nine-run over India, who face a nervous wait to see if they will also qualify.",28
8206_1,8206,1,‘I lost £165k to fraud in an hour’ - customers say they were let down by Revolut,unknown,Revolut was named in more complaints about fraud last year than any of the UK’s biggest banks or e-money services.,20
8207_1,8207,1,Thousands of cars that crash in US are ending up in Russia,unknown,"The South Caucasus nation of Georgia has a huge used car market, with many vehicles finding their way over the border.",21
8208_1,8208,1,Mendy says he was lent money by former Man City team-mates,unknown,"Former Manchester City defender Benjamin Mendy says he was lent money by his then team-mates Raheem Sterling, Bernardo Silva and Riyad Mahrez when the club stopped paying him after he was charged with rape and sexual assault.",37
8209_1,8209,1,What happens next with England manager search?,unknown,"With interim head coach Lee Carsley not being drawn on the permanent England manager job, BBC Sport looks at what happens next.",22
8210_1,8210,1,New Zealand bowl Pakistan out for 56 to make T20 World Cup semis,unknown,Watch all the wickets as New Zealand bowl Pakistan out for 56 to book their place in the semi-finals of the Women's T20 World Cup.,25
8211_1,8211,1,"Tougher sentences taking too long, say bereaved parents",unknown,The parents of a student killed by a drunk driver say 10 years is too long to wait for change.,20
8212_1,8212,1,"Prison gangs: ‘I've chopped people, attacked staff, hidden drugs’",unknown,"The BBC finds gang warfare in jails is rife, and lack of space makes it difficult to keep rivals apart.",20
8213_1,8213,1,A charming winner or divisive figure - is Tuchel right man for England?,unknown,A charming winner or a divisive figure - is former Chelsea and Bayern Munich boss Thomas Tuchel the right man for England?,22
8214_1,8214,1,Would raising employer National Insurance break Labour's pledge?,unknown,If the chancellor decides to increase NI for employers in the Budget would that be going back on previous promises?,20
8215_1,8215,1,Not 'as many demons' on flatter Multan pitch - Potts,unknown,"England seamer Matthew Potts says the pitch for the second Test in Pakistan does not have ""as many demons"" as the tourists first thought.",24
8216_1,8216,1,Women's Footballer of the Year contender Banda,unknown,"BBC Sport profiles Orlando Pride and Zambia forward Barbra Banda, one of five nominees for the BBC Women's Footballer of the Year 2024 award.",24
8217_1,8217,1,Bowen: US threat to cut Israel military aid is sign of anger at broken promises,unknown,"The letter criticising Israel over Gaza aid is an attempt to redress the balance between the US and its ally, our international editor says.",24
8218_1,8218,1,Italy bans couples from travelling abroad for surrogacy,unknown,"The move is seen by critics to target LGBT couples, who are not allowed to adopt or use IVF in the country.",22
8219_1,8219,1,US swing state voters: 'You have a big say on what happens in the entire world',unknown,"Residents in key states describe the non-stop, ""incessant"" and ""exhausting"" stream of ads and campaigning, designed to win them over before 5 November",23
8220_1,8220,1,Why the short contract? How will he play? Tuchel's England move explained,unknown,BBC Sport has a look at some of the questions that have arisen from Thomas Tuchel's appointment as England head coach.,21
8221_1,8221,1,'We know Pakistan can crumble' - centurion Duckett,unknown,"England opener Ben Duckett says Pakistan can ""crumble"" and are under ""pressure"", despite the home side ending day two of the second Test in the stronger position.",27
8222_1,8222,1,From Accrington Stanley to England No 2 - who is 'all round good egg' Barry?,unknown,New England assistant Anthony Barry played with Jamie Vardy at Fleetwood Town and started his coaching journey with Accrington Stanley Under-16s.,21
8223_1,8223,1,Women's Footballer of the Year contender Bonmati,unknown,"BBC Sport profiles Barcelona and Spain midfielder Aitana Bonmati, one of five nominees for the BBC Women's Footballer of the Year 2024 award.",23
8224_1,8224,1,"Bowen: Sinwar's death is serious blow to Hamas, but not the end of the war",unknown,"Netanyahu has won a big victory with the killing of Yahya Sinwar. But it is not the end of the war, nor of Hamas.",24
8225_1,8225,1,How Israel found and killed Hamas leader Yahya Sinwar,unknown,Israel had hunted the architect of the 7 October atrocities for more than a year. A chance encounter in Rafah got him.,22
8226_1,8226,1,Hunter's supermoon: When to see the brightest full moon of 2024,unknown,The full Hunter's supermoon will be the brightest full moon this year and visible in our skies over the next couple of nights.,23
8227_1,8227,1,'I was a Directioner - here's what Liam Payne and the band meant to me',unknown,I was a teenage fan before I interviewed Liam Payne as a journalist - this is why the band were so important to young girls.,25
8228_1,8228,1,Full transcript of 911 calls made from hotel where star was staying,unknown,Staff made two urgent calls to emergency services before the former One Direction singer fell to his death from a hotel balcony in Argentina.,24
8229_1,8229,1,Final Snapchats shared from Argentina,unknown,The posts were shared just hours before the singer's death but appear to have been filmed in the days before.,20
8230_1,8230,1,'England win would be better than records of first Test',unknown,"Completing a daunting chase to win the second Test in Pakistan would be a bigger achievement that the run-filled victory in the first, according to England assistant coach Paul Collingwood.",30
8231_1,8231,1,Verstappen to continue giving minimal answers,unknown,Max Verstappen says he will continue his stance of giving minimal answers in official Formula 1 news conferences at this weekend’s US Grand Prix.,24
8232_1,8232,1,GB win women's team pursuit gold at World Championships,unknown,"Katie Archibald wins gold on her return to racing as she, Megan Barker, Josie Knight and Anna Morris are crowned team pursuit world champions.",24
8233_1,8233,1,Women's Footballer of the Year contender Girma,unknown,"BBC Sport profiles San Diego Wave and United States defender Naomi Girma, one of five nominees for the BBC Women's Footballer of the Year 2024 award.",26
8234_1,8234,1,'He thought of himself as a king': The parties that led to Diddy's downfall,unknown,"Mr Combs' former publicist says the rapper wanted to be the ""party king"" and was obsessed with fame and power.",20
8235_1,8235,1,Cuba suffers nationwide blackout after main power plant fails,unknown,"Millions of people have been left without power on the Caribbean island, plunging Cubans into darkness and paralysing an already struggling economy.",22
8236_1,8236,1,The Papers: Reeves' plan for 'freeze on tax thresholds' and 'Cheryl's heartache' over Liam,unknown,"Rachel Reeves could freeze the income tax threshold from 2028, according to several papers, while others splash on the aftermath of Liam Payne's death.",24
8237_1,8237,1,Verstappen takes US sprint pole with Norris fourth,unknown,"Red Bull’s Max Verstappen takes pole for the sprint race at the United States Grand Prix, with title rival Lando Norris fourth.",22
8238_1,8238,1,Pakistan pitch plan a compliment to England,unknown,"England should be flattered by Pakistan's pitch plan, but the second Test wasn't only decided at the toss, says Stephan Shemilt.",21
8239_1,8239,1,Newcastle end 25-match losing run with stirring win over Exeter,unknown,Newcastle Falcons end a 25-match losing run in the Premiership as Jamie Blamire scores two tries in their victory over Exeter Chiefs.,22
8240_1,8240,1,GB's Finucane wins in straight rides to defend women's sprint world title,unknown,Great Britain's Emma Finucane beats the Netherlands' Hetty van de Wouw in straight rides to defend her women's sprint world title at the Track Cycling World Championships in Copenhagen.,29
8241_1,8241,1,GB's Finucane powers to gold to defend world sprint title,unknown,Defending champion Emma Finucane produces a superb display to claim her second gold at the Track World Championships in the women’s individual sprint.,23
8242_1,8242,1,Fraud nurse hospital to try and recoup £95K loss,unknown,A hearing will determine if Tanya Nasir will have to pay back any of the nursing wages paid to her.,20
8243_1,8243,1,Beirut rocked by fresh Israeli air strikes,unknown,At least 12 strikes were reported Saturday in Beirut in the heaviest attack Lebanon's capital saw in more than a week.,21
8244_1,8244,1,"Challenged on death of Dawn Sturgess, Russia’s ambassador appears to laugh and dismisses inquiry",unknown,"In a wide-ranging interview with Laura Kuenssberg, Andrei Kelin also accuses the UK of “waging war” on Russia by supporting Ukraine.",21
8245_1,8245,1,Russian cash-for-votes flows into Moldova as nation heads to polls,unknown,Sunday's presidential election is seen as a vote on whether the country looks east to Russia or west to the EU.,21
8246_1,8246,1,The Papers: Reeves 'will tax businesses' and Hoy's terminal diagnosis,unknown,"Reeves' Budget plans are in the spotlight for many Sunday papers, while Liam Payne's death continues to draw the attention of several others.",23
8247_1,8247,1,Meet the Tiktokers buying up Japan’s empty homes,unknown,Content creators are going viral for renovating abandoned Japanese homes for low prices - but is all as it seems?,20
8248_1,8248,1,Do Arsenal have a red card problem - and could it cost them the title?,unknown,Just eight games into the Premier League season and Arsenal have already had three players sent off - but just how costly could it be?,25
8249_1,8249,1,We showed we are together - Man Utd boss Ten Hag,unknown,"Manchester United manager Erik ten Hag believes the comeback victory against Brentford is proof of the ""togetherness"" in his squad.",20
8250_1,8250,1,Man Utd used anger as fuel - Ten Hag on controversial Brentford goal,unknown,"Manchester United boss Erik Ten Hag says his side used their ""anger as fuel"" to comeback from a goal down after Brentford's ""unfair"" opener was given in their 2-1 win over the visitors in the Premier League at Old Trafford.",40
8251_1,8251,1,Emotional Ngannou stops Ferreira in first round on MMA return,unknown,An emotional Francis Ngannou marks his return to MMA with a first-round stoppage of Renan Ferreira at the PFL Super Fights event in Riyadh.,24
8252_1,8252,1,Vigil held following death of toddler in Dungannon,unknown,A crowd of around 400 people gathered in the County Tyrone town to remember Tavia Da Costa who died in a house last Sunday.,24
8253_1,8253,1,We've spent years covering the Lucy Letby case - here’s why experts are still arguing about it,unknown,"For more than a year, we’ve been examining the scientific evidence and speaking to the experts at the centre of the case.",22
8254_1,8254,1,'It's like I've lost someone from my family' - Liam Payne fans gather for vigils,unknown,Police estimated at least 800 people gathered in London to grieve the former One Direction star who died at 31.,20
8255_1,8255,1,In from the cold: New airports set to open up Greenland,unknown,The Arctic territory hopes that three new airports will pave the way for direct flights from the US and Europe.,20
8256_1,8256,1,NHS 'transformation' - and country reacts to Hoy's diagnosis,unknown,"Labour's new plans for the NHS appear on several fronts, alongside images of Sir Chris Hoy following his terminal cancer diagnosis revelation.",22
8257_1,8257,1,'Slot's more measured Liverpool pass biggest test yet',unknown,"Liverpool's ""heavy metal"" approach under Jurgen Klopp may be a thing of the past - but Arne Slot passed his first big test against Chelsea.",25
8258_1,8258,1,Man City winner at Wolves a 'grey area' - but what does law say?,unknown,"What was the fall-out of John Stones' late winner for Manchester City against Wolves, with the goal given following a VAR check after initially being ruled out.",27
8259_1,8259,1,Benitez praises 'fantastic' Jones performance for Liverpool,unknown,Watch as former Liverpool and Chelsea manager Rafael Benitez analyses Curtis Jones' match-winning performance during the Reds' 2-1 victory against the Londoners which kept them top of the Premier League table.,31
8260_1,8260,1,Women's Footballer of the Year contender Graham Hansen,unknown,"BBC Sport profiles Barcelona and Norway winger Caroline Graham Hansen, one of five nominees for the BBC Women's Footballer of the Year 2024 award.",24
8261_1,8261,1,Fatal explosion: Roof 'came off' after 'mighty bang',unknown,"Police say there are ""increased levels"" of natural gas in the area that are not from a gas pipe network.",20
8262_1,8262,1,"'Time for hugging, not kicking' - is it as bad as it seems for Palace?",unknown,Crystal Palace have suffered their worst start to a Premier League season since 1992-93 - but is it as bad as it seems?,23
8263_1,8263,1,Livingstone to captain England with Buttler ruled out,unknown,All-rounder Liam Livingstone will captain England during their white-ball tour of the West Indies after Jos Buttler suffers a setback in his recovery from a calf injury.,27
8264_1,8264,1,Van Dijk in talks with Liverpool about new deal,unknown,"Liverpool captain Virgil van Dijk says he has opened talks with the club about extending his deal, which runs out at the end of the season.",26
8265_1,8265,1,"'We lost our local fans, we lost our beautiful stadium, we lost our city'",unknown,"Shakhtar were forced to leave Donetsk a decade ago, and the challenge of running an elite club has increased since Russia's invasion in 2022.",24
8266_1,8266,1,Mahomes & Washington star in best plays of week seven,unknown,"Watch the best plays from week seven of the 2024 NFL season, including a Patrick Mahomes rushing masterclass for the Kansas City Chiefs and a 97-yard punt return touchdown at Wembley by the Jacksonville Jaguars.",35
8267_1,8267,1,Women's Footballer of the Year contender Smith,unknown,"BBC Sport profiles Portland Thorns and United States forward Sophia Smith, one of five nominees for the BBC Women's Footballer of the Year 2024 award.",25
8268_1,8268,1,"Ex-Abercrombie CEO used power, wealth and influence to traffic vulnerable men, prosecutors say",unknown,"Prosecutors in the US said the men used force, fraud and coercion to engage in ""violent and exploitive"" sexual acts.",20
